id,imei,imsi,iccid
"+39 2996 8739287",230562727279805,222237076864811,08282653125168963295392
"+39 8257 70752486",555283784713811,222011139878643,72171792855301288858261
"+39 370 69 62 3422",972265597264210,222362942683261,73814857908129427894544
"+39 00 4099052",671857784107246,222078263709501,75793434515029805605715
"+39 86 80795440",709542772383712,222561861903384,27939974038688171638656
"+39 3696 0185289",610703790041751,222425959956011,23948334050862397433147
"+39 965 59291547",564765733758045,222019303938927,25069081840027329603957
"+39 032 4353730",864425610762563,222396873035242,46858252976676969762608
"+39 844 95 77 4824",344080882203430,222819601481988,61313846572578077259961
"+39 44 44992953",326731124043412,222430406585241,11247015802475361236021
"+39 7703 37533074",828669613588997,222770102883701,09025475909521467016229
"+39 2320 6698532",695111725902733,222596424594931,24046732972866638470569
"+39 62 95470561",115668915021113,222840691682647,52949589652697747114107
"+39 915 96999858",382498094957168,222036730444956,57413297190405826929329
"+39 2472 4338133",603151811536087,222597679920410,65460805696592525875053
"+39 44 42027027",984738755361495,222327258309556,03892051498150972848543
"+39 411 53 42 6076",020278395632936,222438659803567,73981152971525868764770
"+39 233 2478816",235582056125952,222944091464344,03526744427168047816808
"+39 00 62780957",263148943006949,222279099352030,39584970338172219025000
"+39 52 6399313",458073877373179,222930184299424,38020128898104385684345
"+39 3220 10389940",695323656258668,222978322961801,60738526831471568764539
"+39 7600 9911437",527209343501822,222414925324708,28459763757925604141591
"+39 102 8886206",246437920639885,222946171982214,29253747494564152803216
"+39 996 14851768",049926235918090,222858061786823,26775121299940983256719
"+39 82 2894155",617128950333330,222148177528482,03275275911924527730195
"+39 04 77145569",531548567891086,222193181834593,78795397556642917767289
"+39 29 9570741",265258587536727,222295045952257,29511266963104153863942
"+39 38 7839806",217350175039153,222872382750336,87889629353159846832893
"+39 548 75 64 4642",303119046477644,222570899251020,63047188800704994153653
"+39 868 12 24 1851",011873559754129,222865332216124,54548104622717866510400
"+39 77 7091450",358406265561628,222997390773732,50248620696051848365957
"+39 57 6373625",908128331367724,222872895331380,80015177877294925258568
"+39 6865 81485591",407788785124354,222246752930381,34079137748084876570538
"+39 45 9103896",559255551652493,222633770936276,06181897224101787119448
"+39 144 94 95 6112",919743050525539,222894214024760,68486704280651534166549
"+39 91 19730416",974291229410714,222490277497850,60822226311016155545974
"+39 04 3353883",736814940815231,222063738965697,29082033956072108511118
"+39 4808 90926304",040807341569234,222247621362713,63360903602321330449355
"+39 213 08 87 6010",988397092903505,222883589836552,46480961032369068929971
"+39 213 3674016",477374206386271,222064278974684,27929763410244976760043
"+39 92 6396396",500766888129187,222159235659324,76165058840076343959246
"+39 84 41365042",974563088589212,222037560916807,63779230051974954142919
"+39 1544 1581951",410970751880558,222969767990311,23213171307700994248358
"+39 727 02358349",029727351832592,222598948915924,08745840346976561629607
"+39 0264 6988483",158263820343527,222635854471608,85471287108972414451372
"+39 44 54780404",985830468385587,222876755972538,45881842887159176936868
"+39 9727 3454924",942583854770340,222639378401258,66732136374829369868110
"+39 450 01746638",833517136724560,222777987874886,54136130027340609312788
"+39 992 9297643",641950365837385,222805931037350,13213911752588930499999
"+39 184 2146717",887725926775230,222832360622533,91827931103192899968587
"+39 283 61 84 3124",522212524435328,222047339008416,22592616634503118643616
"+39 05 11012214",362317735856353,222857061069024,26977447641182639785904
"+39 65 3198886",508513814364104,222500738118527,50449919019000724928191
"+39 7735 87307753",416768046517751,222470316880099,45910514982447445830184
"+39 425 2970467",273780236981400,222573156819919,20721820221086214015892
"+39 38 45449350",893077601902545,222790613618804,87806151297492122508604
"+39 002 66 53 6903",856553554471477,222830467142616,45784992168109977664970
"+39 45 9392623",344007099605891,222634982515405,43373621746440690261358
"+39 6907 70417479",635827582130208,222537167715001,94001413231659572346691
"+39 6183 36430980",277881415177103,222478728319070,77654471615932544544795
"+39 2635 28687879",307429265076753,222348661125932,63094294532619367938584
"+39 792 41790682",198968393345681,222337239631357,32974968206564840637185
"+39 6778 6477643",541621634517881,222490798720025,57060501543476313388886
"+39 54 5381987",245150994880019,222625944888737,39573101167537722514792
"+39 1566 38884418",908798841629407,222351677719798,71510244260826240314550
"+39 874 33561882",263688210468561,222218416054606,21975716584165492810299
"+39 15 51492103",094783214860015,222445850768950,08553111968944668387770
"+39 588 86 45 3570",996783300890891,222298032702415,53602100231780756656291
"+39 04 0651203",075203267503472,222054434916899,84857206028606710149959
"+39 80 56842691",627612068288146,222105020324567,73127532132582736541561
"+39 828 40 96 6532",743766521802502,222497028954132,18542385148839685176311
"+39 43 4858003",796011565993909,222175848587384,13338308623779997907737
"+39 5447 9698465",708757627800857,222081278259981,04420724775848223624390
"+39 770 0913129",435239008456229,222215868212628,50413494432658899772424
"+39 27 3808305",596122573367721,222228492641794,77005476318737445898496
"+39 76 74884094",755041958903586,222851805363927,85744762841382038653087
"+39 6305 58607179",998200200023307,222054846510138,14844615018519055700855
"+39 7529 3101555",056105534860895,222068766592010,30246247250889259549385
"+39 50 10666534",924531788389424,222503911700904,87618794308617022317241
"+39 481 8370509",755166045621212,222904834575228,05010770524780001102192
"+39 33 4840286",901944067269828,222977932934854,81912919630557539279310
"+39 152 4128879",174989302707108,222229353218292,55916476404415950842261
"+39 070 8114979",093718780308909,222517941988789,93804621024695934684676
"+39 5841 79084833",998663882015661,222653614344674,21623652983249347309606
"+39 825 73 54 3022",967529008883943,222268258203137,11744287720634199161866
"+39 7083 97757276",005360727595418,222170935421804,21953816802197823609231
"+39 290 04 71 4701",592570947292328,222355012068798,63517511183108855207866
"+39 7659 88504256",372318949458794,222320569854351,92983655811647268416704
"+39 0137 23222008",677235923362390,222243524957770,79680261019103984879890
"+39 189 6843389",417053550901181,222134245772280,86563647892104887638333
"+39 7430 17673811",657011344768067,222002864173745,40346248519654681140853
"+39 472 34191315",737811505811570,222358402898815,50706247902251669054741
"+39 4561 6814978",979425560161750,222969830616368,80354700191100750661924
"+39 946 50 44 7691",119570734785298,222726291269567,03668628966139485413291
"+39 3989 7604009",302917255941734,222089516856864,19025573465406073641296
"+39 0009 4056015",716161289955499,222138949989529,89506948411512503153438
"+39 312 95 94 3357",076915641223068,222540655153868,60432022376852963864364
"+39 553 1271220",594859389963340,222581669707297,03500929975247056938829
"+39 302 00 39 0331",684737440588010,222031100340342,01302098056809279231843
"+39 665 68011178",821537529769521,222880741426477,02779678299638098358273
"+39 36 29707994",171031265673762,222455426179344,19661572687271586558707
"+39 6728 3629676",939189850216430,222523770062467,92601786347141811309473
"+39 34 07152511",946493573392069,222665593485598,24553507073266700360898
"+39 99 8495314",954408431126532,222006595611503,60000996774726410959545
"+39 6461 58519689",588263480890221,222645826423285,22157325706675893120602
"+39 788 46 09 5759",835095697419514,222786092669732,77310856276649058885855
"+39 199 2060514",885065741370863,222540508380646,59627173093217778811879
"+39 025 47587332",251610356001059,222977568764300,75492546304360900126533
"+39 8720 4153399",902104509961461,222100520818116,83466496868478863521417
"+39 877 39155454",214262294911613,222819841176252,07994233057415369393246
"+39 28 5638722",141715776869243,222734030361635,19584933392729616576514
"+39 320 1961505",219545680262889,222518703293658,66774405850152271005486
"+39 956 0506961",188175674900505,222015418069466,59120511936120618436705
"+39 089 54 04 8994",433732903470289,222536940976717,44622120892204501153200
"+39 768 74683677",894935742042241,222895903678750,16369583179736642656177
"+39 115 70 57 5544",546056767484432,222345838195229,71974282279555244092460
"+39 059 51 25 0315",927771242113211,222998159691958,13770622608653245956036
"+39 2247 7503869",067171406575315,222244795874603,71022443351773782159267
"+39 27 46954372",303585727640439,222756538487470,29083951043654256858446
"+39 0956 7380922",632725980433070,222757053483668,61547556465884945431276
"+39 177 42 88 0272",298516568979666,222749064757926,81221957796228773437529
"+39 8721 9633633",382401888746482,222317585304147,95583135859376003630519
"+39 9240 98126828",881687255886549,222408680567156,17859129116150432214101
"+39 282 2594714",054358949545864,222349762820266,95585858726530545637574
"+39 9234 00916096",878650582396611,222117593727031,91348713936281945507823
"+39 8244 06878042",990392441287359,222485700803310,57310155513196245309268
"+39 9996 8755007",058055815841767,222895134248802,20097436731818461093857
"+39 105 60337025",579083492195463,222007699020357,20216914932389676036130
"+39 7131 14881153",469212546895595,222571053504478,85129457395994486641307
"+39 099 7665923",920838971753587,222505471120054,56525601366977147902779
"+39 94 0169566",965049786614214,222965709795205,63473923961733558922383
"+39 227 83287050",977624043639562,222292075173861,05009416891508212010708
"+39 160 4939106",774069216540863,222806790965685,11219357586678805499079
"+39 66 2649356",217796643332135,222277450313861,82866829928004174400139
"+39 0978 9992401",387152166491110,222674685904615,97464956498078544161824
"+39 33 8899615",173399033330116,222826390079354,21528955645890727676743
"+39 32 8291666",698931072184693,222730992434652,20846924755479065629511
"+39 7055 82058664",607387750885848,222264256930099,08382913213345859635531
"+39 9269 76089510",695638381620977,222925943124702,97994386317378674803676
"+39 3717 5552011",660207918949241,222594857953232,26896930762172411289973
"+39 830 46 37 5465",918039530984375,222305157890464,81153964869350824172127
"+39 78 12478623",576795143636354,222568759598558,36879591299622441146256
"+39 34 0964241",849323143620095,222065697060719,98548651469694761344065
"+39 062 42145102",321476895383317,222944641835334,21247494514423967472868
"+39 437 06 07 8531",189261855753456,222797780031737,13560904773591650279475
"+39 866 5806283",024408287315532,222385308531687,90369308766572975518387
"+39 2596 47982895",251241074667706,222508757223705,70529673575773808297176
"+39 9305 1569957",398076132528845,222214641499355,15822285018765877255173
"+39 834 58 13 4944",481845261310060,222480068681752,15812057167980760367217
"+39 6234 8884033",754445189796621,222467731196675,68872774019552340879759
"+39 099 3498465",014225479931807,222168249079550,18359509928239682125507
"+39 7929 4826845",342304963587608,222978329015628,26459969917837454356332
"+39 2806 2865099",526992514243826,222380263182226,75744602535688884561269
"+39 624 77 36 4389",550119427957669,222130651730727,98864276042557776294021
"+39 138 16 25 2544",283348171100846,222827797012440,89062998166125296383621
"+39 2144 4632106",007575674530161,222059898301817,97752096224878252223840
"+39 9304 6187975",071995414002845,222736246574535,11893621764689859304145
"+39 1324 29322297",755692194372224,222536527480878,76594539400559079419198
"+39 6350 7721955",867955809965467,222817851680573,74132010684122750616948
"+39 831 16931331",594425282907352,222564460992898,95984670107552348245889
"+39 530 3508820",703074576738459,222531103588016,01733255843554784173584
