id,bank_office,phone_number
4447616255419398,5048.1673,"+39 67 6013483"
4850671823172375,1030.1632,"+39 39 4238952"
4307772787927546,3069.9541,"+39 2740 89927077"
4203466230294423,3069.1799,"+39 771 63677086"
4056469143102392,2002.1649,"+39 069 76 03 9183"
4893377769766225,3069.1604,"+39 811 63 52 5588"
4575469997173665,6230.1621,"+39 191 2547380"
4796450408395827,2008.1621,"+39 018 43 63 1941"
4008509569452174,7601.1646,"+39 519 0455084"
4765925544065902,1030.1602,"+39 91 54209327"
4638317350869996,5034.1609,"+39 8244 7427673"
4336188869985770,5034.1623,"+39 389 47630636"
4075047862259655,2008.1611,"+39 5347 9179069"
4994610725501387,2002.1651,"+39 33 10724821"
4965459077310293,5728.1607,"+39 11 7992346"
4220670661605051,5584.1643,"+39 80 44720005"
4413453465442394,5387.1605,"+39 571 49 46 7294"
4904306164118374,7601.1672,"+39 5705 68485607"
4802589290566268,1030.1667,"+39 99 9792176"
4903208138978290,3069.9507,"+39 359 06 12 3897"
4863530207137260,3069.9492,"+39 234 70 82 9652"
4243169402272167,3069.9459,"+39 882 45 45 0526"
4350224954048173,5696.1632,"+39 72 74214714"
4219368134198399,2008.9408,"+39 930 09 95 7075"
4186953779819026,2008.1622,"+39 283 69 57 6506"
4945856321952645,6230.1658,"+39 03 7389525"
4142714117330149,3069.9546,"+39 6040 8708606"
4527493691607694,6070.1789,"+39 01 85890427"
4566618203232076,2008.1610,"+39 519 9211105"
4049191250566835,7601.1730,"+39 8634 2106056"
4054306409919337,3069.1622,"+39 10 15595497"
4813676428770750,7601.1738,"+39 9789 03834353"
4411783397259116,2008.1610,"+39 010 74 36 1524"
4570763735516812,1005.1645,"+39 873 83773546"
4232274117596521,1030.1630,"+39 480 70912685"
4509261014267013,7601.1720,"+39 570 74125875"
4479179379512813,8735.1601,"+39 825 73 54 3022"
4581663700776556,7601.1720,"+39 296 32920094"
4664592080023521,5584.1643,"+39 24 2954648"
4885857065985777,5048.1683,"+39 34 28483102"
4306402016533334,2002.1785,"+39 97 9549291"
4219461121164266,7601.1684,"+39 7978 21556658"
4386956030476310,6070.1714,"+39 894 56122897"
4820950813994023,3069.1604,"+39 551 56 00 9684"
4339114306795934,3104.1618,"+39 37 2863766"
4407276374871207,3069.9543,"+39 9310 9361045"
4077467819170508,2008.1613,"+39 07 84009674"
4173641749093211,3069.9599,"+39 5891 63590340"
4760052281662307,6230.9449,"+39 8685 36663479"
4804371249652566,7601.1671,"+39 854 2570078"
4800626259068936,5164.1604,"+39 6043 08773064"
4955694555061594,3069.9468,"+39 3177 84535680"
4044629050485388,3069.9473,"+39 204 28 35 8358"
4574843959757940,7601.1628,"+39 3486 73929600"
4021176813170839,6230.1609,"+39 2170 2946783"
4021682787574179,5696.1635,"+39 43 7297098"
4218936278072744,1030.1653,"+39 648 37965069"
4246176280166913,3069.9513,"+39 6025 3858720"
4944694787475145,1025.1664,"+39 255 5595028"
4950534673268843,5040.1643,"+39 75 5105441"
4823529088911594,3069.9579,"+39 53 5064928"
4914971574372826,2008.1679,"+39 628 8962155"
4248660480521900,3069.9561,"+39 17 39004899"
4614067659882012,2008.1634,"+39 94 8590919"
4683285318138420,2008.1702,"+39 38 9336627"
4231524245166436,3069.1798,"+39 512 6772747"
4094742770461230,3223.1600,"+39 08 32099956"
4461026873118425,5584.1643,"+39 999 6112814"
4541769748455134,7601.52068,"+39 216 2175346"
4889760969740965,5034.1614,"+39 212 70487616"
4919482399902503,5048.1677,"+39 111 56346534"
4411405960354120,5034.1665,"+39 043 4478980"
4832643986589037,3069.9526,"+39 818 10 17 3015"
4934839183339088,3268.1607,"+39 8420 5270228"
4997083756434844,5048.1683,"+39 922 41 94 1274"
4462228224229013,5164.1623,"+39 225 80496038"
4234113433063592,7601.1684,"+39 8696 1130766"
4691442193558046,5048.1684,"+39 65 30205717"
4372056847813254,3069.9526,"+39 9759 0758718"
4230678868112548,3593.1600,"+39 22 32434935"
4960334655462623,5034.1638,"+39 90 15952974"
4439632302879260,3223.1600,"+39 3058 39794520"
4916562663014821,3104.1619,"+39 781 0612132"
4472443860875031,3002.1613,"+39 25 4722501"
4970739195287983,10632.1600,"+39 16 82842518"
4584543220838416,5040.1602,"+39 595 0685873"
4783798496981741,7601.1682,"+39 9232 3173946"
4481221709429684,3127.1790,"+39 0603 35366357"
4156585373437726,1030.1613,"+39 346 86 35 8836"
4726899935133926,2002.1616,"+39 699 1765231"
4091828081396851,5387.1605,"+39 190 58415206"
4158927959612918,3032.1609,"+39 62 8209477"
4960510580533014,1030.1790,"+39 457 78 42 6642"
4809341833676318,5034.1610,"+39 436 39 16 9362"
4693446646199280,6070.1797,"+39 7761 56659933"
4464756515836664,7601.1711,"+39 7030 37937343"
4564311497999913,6270.23601,"+39 785 30316870"
4601855494365317,7601.1655,"+39 820 32636351"
4948122599065009,2008.1620,"+39 19 25381243"
4307167555012680,1030.1652,"+39 492 21514754"
4144600715622565,2002.1616,"+39 4251 4215529"
4557557789650254,3127.1628,"+39 5622 74339512"
4675217774475541,5040.1790,"+39 288 2071469"
4584011401418135,3032.1613,"+39 573 74 76 2376"
4116303729519117,7601.1710,"+39 58 1917867"
4786392133893159,3069.9420,"+39 8375 50085652"
4380721409408856,7601.1646,"+39 06 4271879"
4125417638667723,6320.1600,"+39 6528 04671401"
4374051117288244,3268.1601,"+39 704 0346143"
4024220899782765,3069.1715,"+39 172 07 91 9990"
4907447615838272,7601.1627,"+39 5670 00115914"
4364552272586431,3069.1762,"+39 733 2593230"
4864002365226409,2008.1642,"+39 85 77420343"
4495676489795865,1025.1627,"+39 8082 0062902"
4587716071766137,3069.9511,"+39 906 2336576"
4149506844603431,3069.9451,"+39 123 7695128"
4740134832098150,3494.1600,"+39 3460 81771007"
4051217122256340,3032.1605,"+39 695 4496266"
4297198298222692,3069.9579,"+39 585 9174731"
4355048061358596,5696.1608,"+39 1601 40606242"
4425469365067129,3226.1607,"+39 682 18781852"
4087258989824059,6230.1630,"+39 4082 4692948"
4976350877673500,5034.1623,"+39 05 8903417"
4236868869990034,5696.1612,"+39 9693 99122975"
4494572871932458,6300.1600,"+39 483 32077711"
4897454801169555,7601.1697,"+39 907 0550247"
4684234457941946,3069.1687,"+39 51 97431946"
4102956226510610,3069.1617,"+39 625 52852152"
4798714343654251,3069.9599,"+39 81 69528375"
4364518042783087,3002.1635,"+39 0268 27363221"
4099930756244879,3069.1685,"+39 594 16564326"
4274180616528874,3069.9498,"+39 931 98 24 5025"
4699974880616127,5696.1630,"+39 425 3341455"
4370832796787372,2002.1644,"+39 8226 4565814"
4046589815411210,1030.1656,"+39 90 2018338"
4040218006103693,3104.1607,"+39 52 2425275"
4546883770245274,10681.1600,"+39 0469 62707708"
4862349639362961,3001.1614,"+39 361 64153060"
4219616808694931,6050.1601,"+39 79 65264903"
4103836446372877,5584.1770,"+39 0175 98692044"
4520654672772610,3268.1605,"+39 385 4679432"
4589531866903235,5040.1796,"+39 656 84899377"
4612740036393869,7601.1621,"+39 007 50733066"
4061756342751505,5164.1623,"+39 8751 52204536"
4668928916389932,3032.1608,"+39 3084 9630593"
4286077918891073,5018.1600,"+39 67 5445144"
4730780854514995,5696.1618,"+39 167 95 36 2199"
4934933327122516,1030.1666,"+39 5369 23947601"
4814570255290694,7601.1611,"+39 814 84138517"
4278059842813415,1030.1643,"+39 050 63 31 4755"
4067298776286751,2002.1661,"+39 941 5817287"
4034135566534729,3069.9513,"+39 67 4596769"
4250180295842883,1030.1788,"+39 581 4216057"
4045821620285864,5696.1610,"+39 247 33 55 6833"
4195216331302082,5428.1601,"+39 16 75945856"
4523766597920756,5584.1652,"+39 203 72 88 1736"
4911483604622298,3204.1603,"+39 248 1995085"
4112469379832136,7601.1669,"+39 5408 48890029"
4861640725202231,5696.1798,"+39 3672 8010126"
4716093372749699,5034.1611,"+39 093 32603848"
4332540081661957,5696.1625,"+39 15 8246924"
4225935232667574,3268.1602,"+39 51 9519155"
4341100357445822,5696.1612,"+39 79 74061735"
4250410731878211,3002.1619,"+39 3668 0125815"
4400339566966032,2008.9471,"+39 2924 9509804"
4985190358681799,1030.1787,"+39 842 83735723"
4232725947968362,3069.9518,"+39 405 34297044"
4224155374828832,1030.1641,"+39 9248 8348279"
4871840486197046,5026.1650,"+39 44 67239799"
4381371770279509,2002.1614,"+39 242 79539226"
4506768545831946,2008.1663,"+39 593 24446734"
4691791463486589,1030.1641,"+39 6395 2183548"
4555849500211090,3001.1620,"+39 725 1435882"
4399824765133701,2008.9401,"+39 747 32602288"
4713205646617089,3069.9465,"+39 43 4267975"
4620681317159555,5584.33991,"+39 6994 27439641"
4550263225804707,3069.1686,"+39 907 15214014"
4574699117225117,3069.9498,"+39 75 8608186"
4834501096999306,5040.1613,"+39 25 2558145"
4573519207441286,6070.1797,"+39 6187 64188189"
4708155926658062,3069.9462,"+39 7656 5868204"
4629522708009945,7601.1674,"+39 2561 00556970"
4506593845646111,5048.1669,"+39 1604 5270929"
4672404418047026,6230.1620,"+39 6592 9569642"
4661881383928053,5040.1702,"+39 68 97564790"
4030545050879964,1025.1609,"+39 79 5574239"
4097903960384163,7601.1738,"+39 28 22704461"
4970719332157414,3069.9503,"+39 0680 2589723"
4464309166287389,2002.1625,"+39 866 97442718"
4458449492593973,6070.1797,"+39 528 0956870"
4702147067883563,2008.1637,"+39 3032 8490012"
4640047461589763,3069.9484,"+39 999 6112814"
4272192296951989,3032.1614,"+39 80 44675651"
4792401114353489,3002.1631,"+39 815 4938464"
4996911082482650,3032.1602,"+39 9299 08979955"
4263531753170602,5040.1702,"+39 548 0934766"
4543104391398902,5584.1664,"+39 77 0973677"
4521036009948809,2008.1778,"+39 490 02 79 9202"
4661295346402033,5696.1627,"+39 017 88075606"
4021997889411975,5584.1668,"+39 8534 8332568"
4177443049836183,5164.1630,"+39 9864 5638740"
4428378844786943,5048.1798,"+39 20 30719476"
4754422269724452,5048.1797,"+39 317 01548304"
4674520045258195,2002.1662,"+39 87 8420128"
4892108599551300,3069.9525,"+39 5933 6060239"
4186179560827057,6230.1622,"+39 320 97 00 7424"
4946068595138286,2008.1753,"+39 92 71254296"
4967932348661965,3069.9479,"+39 0706 2824514"
4887161562125112,2002.1637,"+39 46 78967104"
4136757063746360,3069.9501,"+39 062 67 47 5199"
4161729179789004,2008.1622,"+39 69 61536328"
4472074073521607,7601.1639,"+39 66 42022246"
4399776129164576,5387.1609,"+39 219 08 21 1811"
4912065036693283,1030.1679,"+39 30 9965854"
4451570199136530,3069.9536,"+39 721 9238801"
4548141566856814,5164.1626,"+39 9793 2894659"
4011810921408762,5584.1718,"+39 2215 4859395"
4467983056200681,5608.1612,"+39 883 9512110"
4277984135633348,3069.1787,"+39 037 8859537"
4574933423705532,7601.1644,"+39 717 6640520"
4074652432351915,3002.1641,"+39 3140 55873194"
4582773588736108,2002.1650,"+39 5772 59665918"
4184810520076474,3001.1619,"+39 0935 5331594"
4563263309056203,3069.1685,"+39 9414 85094125"
4715784501699067,3069.9559,"+39 738 72 28 5895"
4348117037601247,6230.9494,"+39 004 33475034"
4689720051246596,1025.1614,"+39 342 0684484"
4558752320252285,6230.1799,"+39 061 00 99 6425"
4585028441804156,3226.1608,"+39 404 45 48 5083"
4589043534023727,3069.9557,"+39 7943 07977419"
4930193950874727,5040.1787,"+39 3724 5945636"
4532811824806367,6906.1772,"+39 656 71 80 6702"
4098189814661639,2008.1681,"+39 02 90864113"
4399292989248137,3069.9448,"+39 394 1345533"
4776666383743749,5164.1627,"+39 39 21200285"
4801156471624810,7601.1643,"+39 1218 2352412"
4159016678595254,2002.1661,"+39 714 60 22 2087"
4062877029970132,1030.1654,"+39 0197 6682153"
4928153990992354,3069.9555,"+39 47 3977237"
4130764118216940,5387.23606,"+39 9940 34619362"
4737352292528327,3226.1602,"+39 94 0313390"
4545609811305384,7601.1608,"+39 9369 6370231"
4773189710674399,3069.9525,"+39 787 7521304"
4634377763545033,3069.9467,"+39 864 4309284"
4846701363386924,2008.1622,"+39 95 81814722"
4793197057280361,3069.1629,"+39 403 99382840"
4756046582111408,3002.1623,"+39 393 9767310"
4647059241729620,6230.1656,"+39 828 04216834"
4552199710303318,1020.1600,"+39 09 5462056"
4824722925667581,5048.1679,"+39 242 39949711"
4573824028248401,3494.1600,"+39 94 2328322"
4762713958008581,5728.1659,"+39 7851 43257540"
4775793506312755,2002.1653,"+39 05 2859044"
4517057056025172,3002.1625,"+39 039 83 79 1978"
4179120299506439,3002.1631,"+39 010 72 07 5820"
4254186197904511,3002.1620,"+39 66 1119084"
4465345682767149,3069.1620,"+39 38 88618977"
4433590813389672,7601.1720,"+39 192 8946307"
4116006068482801,5048.1692,"+39 661 40 16 2256"
4020784409271142,3069.9454,"+39 579 23 29 2832"
4987449667952335,3204.1604,"+39 23 4440430"
4581280707720337,3268.1600,"+39 8691 5192149"
4557528194947155,2008.1621,"+39 7452 9898668"
4595615487296160,3001.1600,"+39 007 94 02 0998"
4257219676119033,3069.9540,"+39 794 8635847"
4904006268122286,6230.1629,"+39 13 3020672"
4126082821181293,3268.1607,"+39 795 31 96 3142"
4372030051037611,7601.1695,"+39 806 40773530"
4874021249117145,2008.1606,"+39 811 6347602"
4551109067090054,3127.1604,"+39 3159 16701780"
4467411669898055,6230.9512,"+39 435 0915986"
4482663630129033,5696.1624,"+39 887 73290576"
4214730548916937,5164.1617,"+39 2938 29191940"
4560452156340108,7601.1643,"+39 220 2687935"
4729179770094609,3069.1669,"+39 52 95127079"
4875193281414414,2008.1753,"+39 1866 46236395"
4077213106172157,6230.1629,"+39 1203 1828843"
4098186772077022,5034.1629,"+39 7523 7897641"
4441238133216320,2002.1636,"+39 736 98 91 0126"
4251412541587692,1020.1600,"+39 91 22601354"
4331975845599732,1030.1796,"+39 8795 46961774"
4519666704306855,1030.1606,"+39 55 44410562"
4642382296876749,2008.1767,"+39 299 81 21 2925"
4557591688135224,5584.1775,"+39 920 64557558"
4909374285753136,6300.1600,"+39 6487 6872682"
4251287048449434,5034.1610,"+39 783 27936661"
4568415402736926,5034.1618,"+39 960 2209374"
4154847661847020,1030.1659,"+39 78 79220175"
4443750629074342,5034.1622,"+39 4253 50470796"
4161509587774149,7601.1639,"+39 12 4154147"
4285493481156508,2002.1608,"+39 183 01 66 6190"
4446360553231814,3069.9583,"+39 57 24378075"
4581588835663215,7601.1698,"+39 59 3323017"
4834040843202821,3003.1600,"+39 776 7174624"
4712741886159011,1025.1628,"+39 323 06604684"
4344974170645439,3069.1614,"+39 865 45 95 0632"
4713245848066842,3069.9530,"+39 547 59 82 0848"
4278838136782406,3595.1600,"+39 849 19 97 1547"
4450275329823822,5040.1786,"+39 5313 7517490"
4728539637475500,5040.1605,"+39 5707 47494357"
4679185985638585,5696.1609,"+39 5342 51075178"
4742502493894919,2002.1602,"+39 4925 57156508"
4863086029544324,5156.1601,"+39 412 62 32 7152"
4378724545626443,3069.1623,"+39 160 7167546"
4006164850628306,3069.1765,"+39 23 4440430"
4116008206418218,2008.1623,"+39 6692 2445053"
4816701792392499,3069.1620,"+39 065 60 49 7910"
4267891203910221,5024.1602,"+39 789 75 93 0694"
4496631648430812,2008.9401,"+39 688 4086859"
4568664108489708,5040.1787,"+39 93 2082063"
4368216614606713,3069.1622,"+39 1743 19404572"
4908996596750178,3069.9543,"+39 9081 23268612"
4481709098425479,2002.1618,"+39 386 6951092"
4948079801932048,5034.1631,"+39 89 4226687"
4566387300691663,1020.1681,"+39 58 29132039"
4666555191047448,3226.1613,"+39 087 6366994"
4548284692184147,5034.1616,"+39 7069 3074133"
4209743257725388,2002.1645,"+39 65 48171573"
4345732635452588,1020.1600,"+39 4993 70391280"
4273407884300012,7601.1673,"+39 336 2956678"
4030259512256064,3069.9537,"+39 12 83744404"
4513373855674753,3069.9599,"+39 450 3792819"
4389272627711730,5040.1623,"+39 801 3927423"
4734483028373788,6230.9582,"+39 2371 6393505"
4857742433721217,3069.9504,"+39 530 17 44 9791"
4233515323886596,3069.1623,"+39 564 9596815"
4194713734451871,5048.1797,"+39 738 36343649"
4053721090454850,6230.1608,"+39 830 76 50 9314"
4334840729344018,10633.1601,"+39 216 45480543"
4350009717375587,6070.1771,"+39 6907 8175238"
4619016650382709,5748.1601,"+39 68 67056000"
4843057089695160,5040.1608,"+39 22 01197975"
4764815237305429,3069.1659,"+39 3139 69308441"
4610719874839920,2002.1661,"+39 079 9134624"
4130848920990444,2008.1774,"+39 41 8058437"
4680541302803608,3002.1611,"+39 4033 43654636"
4495670564852576,3069.9460,"+39 504 68054518"
4392680899207580,3104.1606,"+39 26 9211843"
4854664896643998,1030.1643,"+39 692 74 63 5656"
4210350935992740,5040.1619,"+39 01 94248384"
4866038298955340,2008.1634,"+39 02 38054276"
4630284563548544,2002.1642,"+39 04 14373743"
4753218769716480,6070.1792,"+39 801 81 92 2129"
4615369099015875,3002.1792,"+39 86 3012565"
4333235369712114,3069.1626,"+39 870 66 18 5205"
4926175481483074,1030.1632,"+39 412 96 03 4155"
4945612761583352,5024.1602,"+39 115 77 85 2598"
4462951872386567,1030.1637,"+39 995 20599030"
4779673780462060,7601.1636,"+39 18 5217384"
4925246609483329,3069.9465,"+39 934 97834192"
4383391971882347,2002.1622,"+39 208 46241706"
4841755405239371,3069.1603,"+39 991 8368618"
4332935495873893,7601.1613,"+39 635 5401770"
4013613629599074,3593.1600,"+39 131 05380835"
4181778802475271,3069.9559,"+39 840 1633873"
4420120671221190,7601.1649,"+39 294 10 38 1493"
4560598640478969,5040.1612,"+39 739 6381385"
4301418237189743,3069.9555,"+39 000 9218797"
4207378066786065,3069.9571,"+39 31 7575012"
4777884158116566,2002.1616,"+39 520 34554978"
4553788322943252,5164.1612,"+39 904 79 66 2103"
4284332571884168,3104.1606,"+39 827 4540092"
4971307066557337,7601.1688,"+39 673 00 01 6739"
4507997335949803,3104.1608,"+39 0225 31166271"
4473900773019618,7601.1711,"+39 9469 87281424"
4324748634691856,3002.1611,"+39 390 02 64 0630"
4422455324751930,3002.1606,"+39 90 9948373"
4457748511808366,3069.9512,"+39 17 68552426"
4581263887682725,1020.1600,"+39 07 37695565"
4511586206233779,3069.1686,"+39 644 02 42 5353"
4781742482885708,5040.1794,"+39 547 9403811"
4351210081979249,2002.1788,"+39 7452 5887739"
4031390462915737,2008.1662,"+39 00 33938925"
4734304303226980,2008.1633,"+39 4437 1858261"
4903991943193227,5387.1605,"+39 5431 4281092"
4389363213136398,5034.1616,"+39 1328 14104282"
4146993837716060,5584.1643,"+39 8988 58955539"
4578431599075083,6230.9503,"+39 94 0566160"
4709223614585978,5584.1771,"+39 182 08929182"
4276794551849943,3002.1630,"+39 8063 82594727"
4773152326385776,7601.1649,"+39 1278 2433138"
4793097251608955,5584.1721,"+39 167 96276697"
4307672421264951,5584.1770,"+39 16 25628598"
4644496868535240,6230.9494,"+39 7564 6528535"
4952912261315820,5584.1606,"+39 37 26052604"
4096770070534800,5584.1771,"+39 37 87422067"
4664313021739178,5040.1791,"+39 938 05 99 8805"
4412501173826000,2002.1630,"+39 972 02544030"
4750110278390530,3104.1606,"+39 050 18 52 0076"
4432179820909572,2008.1672,"+39 063 91384208"
4411533580924509,7601.1641,"+39 0244 28191648"
4317486231045007,5040.1606,"+39 85 94721007"
4818368465846983,3002.1625,"+39 9134 99052544"
4201876354011001,7601.1629,"+39 417 45 36 6701"
4627560066665173,3069.9589,"+39 9896 63213887"
4077788701521106,3204.1601,"+39 035 92 40 4239"
4276705983424717,2008.1671,"+39 8641 7362785"
4334011119592505,3002.1610,"+39 8499 25981618"
4882301200359047,5584.1661,"+39 57 0073921"
4322370180663346,3069.1604,"+39 753 3177648"
4130095899950880,5696.1637,"+39 204 1151750"
4255402424405217,3069.1628,"+39 54 6981052"
4825948035291504,3069.9494,"+39 706 20 83 9768"
4353725398082542,2002.1795,"+39 5168 83138454"
4211514958179779,3001.1620,"+39 89 44366503"
4435550272133449,5040.1794,"+39 053 03123675"
4394165510786822,5696.1631,"+39 171 43043240"
4599241725674203,1030.1790,"+39 1041 60148373"
4156104989292051,7601.1648,"+39 9399 7026668"
4173706153308205,6270.23654,"+39 599 06301508"
4124708873293121,6230.1670,"+39 52 83476148"
4376399157360565,3001.1630,"+39 537 6475789"
4358921751044972,1030.1609,"+39 07 03686727"
4334759542086673,3002.1610,"+39 8281 6403406"
4216161643305271,5164.1627,"+39 454 8156028"
4308706735789276,5040.1616,"+39 001 6618800"
